VCA, 35, 12, 0.744680851064, 0.255319148936, 0.5, 47.0
PDT, 3, 28, 0.0967741935484, 0.903225806452, 0.146226415094, 31.0
VCD, 19, 0, 1.0, 0.0, 0.267605633803, 19.0
VCE, 37, 0, 1.0, 0.0, 0.5, 37.0
VCF, 10, 5, 0.666666666667, 0.333333333333, 0.294117647059, 15.0
VCG, 20, 3, 0.869565217391, 0.130434782609, 0.239583333333, 23.0
VCH, 9, 0, 1.0, 0.0, 0.310344827586, 9.0
IMM, 8, 1, 0.888888888889, 0.111111111111, 0.391304347826, 9.0
VCK, 36, 0, 1.0, 0.0, 0.537313432836, 36.0
VCL, 14, 8, 0.636363636364, 0.363636363636, 0.258823529412, 22.0
VCM, 5, 2, 0.714285714286, 0.285714285714, 0.411764705882, 7.0
VCN, 12, 2, 0.857142857143, 0.142857142857, 0.274509803922, 14.0
CLA, 50, 25, 0.666666666667, 0.333333333333, 0.625, 75.0
VCP, 0, 3, 0.0, 1.0, 0.0576923076923, 3.0
VCQ, 23, 0, 1.0, 0.0, 0.53488372093, 23.0
VCR, 29, 0, 1.0, 0.0, 0.402777777778, 29.0
VCS, 24, 1, 0.96, 0.04, 0.352112676056, 25.0
VCT, 16, 2, 0.888888888889, 0.111111111111, 0.305084745763, 18.0
VCV, 8, 7, 0.533333333333, 0.466666666667, 0.194805194805, 15.0
VCW, 0, 1, 0.0, 1.0, 0.0833333333333, 1.0
VCY, 1, 0, 1.0, 0.0, 0.0277777777778, 1.0
CLC, 3, 2, 0.6, 0.4, 0.2, 5.0
WKI, 12, 4, 0.75, 0.25, 0.380952380952, 16.0
WKH, 7, 1, 0.875, 0.125, 0.421052631579, 8.0
WKK, 59, 0, 1.0, 0.0, 0.7375, 59.0
WKM, 6, 2, 0.75, 0.25, 0.4, 8.0
WKL, 33, 8, 0.80487804878, 0.19512195122, 0.418367346939, 41.0
PDN, 1, 19, 0.05, 0.95, 0.118343195266, 20.0
WKA, 44, 11, 0.8, 0.2, 0.714285714286, 55.0
WKC, 2, 0, 1.0, 0.0, 0.125, 2.0
WKE, 57, 2, 0.966101694915, 0.0338983050847, 0.67816091954, 59.0
IMS, 36, 1, 0.972972972973, 0.027027027027, 0.536231884058, 37.0
WKG, 8, 8, 0.5, 0.5, 0.216216216216, 16.0
WKF, 5, 3, 0.625, 0.375, 0.242424242424, 8.0
WKY, 14, 0, 1.0, 0.0, 0.466666666667, 14.0
PDL, 51, 37, 0.579545454545, 0.420454545455, 0.254335260116, 88.0
WKQ, 28, 1, 0.965517241379, 0.0344827586207, 0.644444444444, 29.0
PDR, 6, 22, 0.214285714286, 0.785714285714, 0.170731707317, 28.0
WKS, 38, 0, 1.0, 0.0, 0.520547945205, 38.0
WKR, 33, 0, 1.0, 0.0, 0.559322033898, 33.0
WKT, 26, 1, 0.962962962963, 0.037037037037, 0.45, 27.0
WKW, 6, 3, 0.666666666667, 0.333333333333, 0.529411764706, 9.0
IMT, 24, 0, 1.0, 0.0, 0.387096774194, 24.0
IMW, 4, 0, 1.0, 0.0, 0.333333333333, 4.0
PDH, 1, 17, 0.0555555555556, 0.944444444444, 0.168224299065, 18.0
PDG, 0, 17, 0.0, 1.0, 0.034, 17.0
PDE, 73, 14, 0.83908045977, 0.16091954023, 0.345238095238, 87.0
PDD, 39, 10, 0.795918367347, 0.204081632653, 0.212121212121, 49.0
PDC, 0, 5, 0.0, 1.0, 0.138888888889, 5.0
PDA, 48, 22, 0.685714285714, 0.314285714286, 0.234899328859, 70.0
DMA, 81, 0, 1.0, 0.0, 0.723214285714, 81.0
DMC, 15, 0, 1.0, 0.0, 0.789473684211, 15.0
DMD, 18, 6, 0.75, 0.25, 0.406779661017, 24.0
DME, 35, 7, 0.833333333333, 0.166666666667, 0.538461538462, 42.0
DMF, 28, 0, 1.0, 0.0, 0.583333333333, 28.0
DMG, 19, 3, 0.863636363636, 0.136363636364, 0.379310344828, 22.0
DMH, 7, 2, 0.777777777778, 0.222222222222, 0.409090909091, 9.0
DMI, 52, 0, 1.0, 0.0, 0.684210526316, 52.0
DMK, 19, 2, 0.904761904762, 0.0952380952381, 0.45652173913, 21.0
DML, 93, 0, 1.0, 0.0, 0.699248120301, 93.0
DMM, 25, 0, 1.0, 0.0, 0.675675675676, 25.0
DMN, 12, 1, 0.923076923077, 0.0769230769231, 0.317073170732, 13.0
DMP, 0, 6, 0.0, 1.0, 0.130434782609, 6.0
DMQ, 15, 2, 0.882352941176, 0.117647058824, 0.515151515152, 17.0
DMR, 29, 1, 0.966666666667, 0.0333333333333, 0.6, 30.0
DMS, 7, 1, 0.875, 0.125, 0.166666666667, 8.0
DMT, 22, 1, 0.95652173913, 0.0434782608696, 0.319444444444, 23.0
DMV, 47, 0, 1.0, 0.0, 0.47, 47.0
DMW, 4, 0, 1.0, 0.0, 0.307692307692, 4.0
DMY, 13, 7, 0.65, 0.35, 0.47619047619, 20.0
PSK, 0, 32, 0.0, 1.0, 0.235294117647, 32.0
PSH, 0, 11, 0.0, 1.0, 0.152777777778, 11.0
PSI, 0, 36, 0.0, 1.0, 0.229299363057, 36.0
PSN, 0, 14, 0.0, 1.0, 0.119658119658, 14.0
PSL, 3, 77, 0.0375, 0.9625, 0.275862068966, 80.0
PSM, 0, 14, 0.0, 1.0, 0.259259259259, 14.0
PSC, 0, 8, 0.0, 1.0, 0.205128205128, 8.0
PSA, 1, 53, 0.0185185185185, 0.981481481481, 0.257142857143, 54.0
PSF, 1, 37, 0.0263157894737, 0.973684210526, 0.324786324786, 38.0
PSG, 0, 22, 0.0, 1.0, 0.0674846625767, 22.0
PSD, 0, 33, 0.0, 1.0, 0.157894736842, 33.0
PSE, 0, 39, 0.0, 1.0, 0.248407643312, 39.0
PSY, 0, 24, 0.0, 1.0, 0.224299065421, 24.0
PSR, 0, 24, 0.0, 1.0, 0.177777777778, 24.0
PSS, 0, 23, 0.0, 1.0, 0.0978723404255, 23.0
PSP, 0, 5, 0.0, 1.0, 0.0279329608939, 5.0
PSQ, 0, 26, 0.0, 1.0, 0.265306122449, 26.0
PSV, 0, 52, 0.0, 1.0, 0.237442922374, 52.0
PSW, 0, 13, 0.0, 1.0, 0.232142857143, 13.0
PST, 0, 33, 0.0, 1.0, 0.178378378378, 33.0
HNA, 32, 3, 0.914285714286, 0.0857142857143, 0.479452054795, 35.0
HNC, 4, 0, 1.0, 0.0, 0.4, 4.0
HNE, 2, 15, 0.117647058824, 0.882352941176, 0.404761904762, 17.0
HND, 0, 9, 0.0, 1.0, 0.157894736842, 9.0
HNG, 0, 9, 0.0, 1.0, 0.109756097561, 9.0
HNF, 16, 5, 0.761904761905, 0.238095238095, 0.45652173913, 21.0
